ID_GRAFIC,LEVEL,TYPE,COLOR,STYLE,WEIGHT,HEIGHT,ORIENTX,ORIENTY,ORIENTZ,MAPX,MAPY,CODI_SIMB,MIDASX,MIDASY,FONT,JUSTIF,SIZE,NUM_C,TEXT,CAS,FONT_ENTIT,MAPX_1,MAPY_1,MAPZ
1036,0,2,46,0,0,436.74,0.0,0.0,0.0,457487.83,4670320.54,COTA,0.001,0.0,34,1,5.0,5,436.7,COT01,/POSE/X-17.92/Y-11.15/m,457487.83,4670320.54,436.74
438,0,2,46,0,0,468.65,0.0,0.0,0.0,458976.69,4670756.48,COTA,0.001,0.0,34,1,5.0,5,468.7,COT01,/POSE/X0.00/Y-7.50/m,458976.69,4670756.48,468.65
881,0,2,46,0,0,430.77,0.0,0.0,0.0,457785.56,4669431.55,COTA,0.001,0.0,34,1,5.0,5,430.8,COT01,/POSE/X2.16/Y-6.99/m,457785.56,4669431.55,430.77
49,0,2,46,0,0,598.02,0.0,0.0,0.0,459674.35,4669994.34,COTA,0.001,0.0,34,1,5.0,5,598.0,COT01,/POSE/X0.00/Y-7.50/m,459674.35,4669994.34,598.02
76,0,2,46,0,0,661.8,0.0,0.0,0.0,460405.53,4669793.03,COTA,0.001,0.0,34,1,5.0,5,661.8,COT01,/POSE/X0.00/Y-7.50/m,460405.53,4669793.03,661.8
430,0,2,46,0,0,471.83,0.0,0.0,0.0,458878.43,4670535.02,COTA,0.001,0.0,34,1,5.0,5,471.8,COT01,/POSE/X3.94/Y-3.99/m,458878.43,4670535.02,471.83
210,0,2,46,0,0,585.62,0.0,0.0,0.0,459629.68,4668777.22,COTA,0.001,0.0,34,1,5.0,5,585.6,COT01,/POSE/X-4.05/Y-8.76/m,459629.68,4668777.22,585.62
1075,0,2,46,0,0,436.17,0.0,0.0,0.0,457210.8,4670328.52,COTA,0.001,0.0,34,1,5.0,5,436.2,COT01,/POSE/X0.00/Y-7.50/m,457210.8,4670328.52,436.17
1002,0,2,46,0,0,445.9,0.0,0.0,0.0,457495.84,4670675.5,COTA,0.001,0.0,34,1,5.0,5,445.9,COT01,/POSE/X-2.84/Y-9.83/m,457495.84,4670675.5,445.9
265,0,2,48,0,0,426.67,0.0,0.0,0.0,458323.82,4670420.39,COTAS,0.001,0.0,34,1,5.0,5,426.7,COT02,/POSE/X-12.08/Y-10.42/m,458323.82,4670420.39,426.67
382,0,2,46,0,0,433.19,0.0,0.0,0.0,457767.75,4670107.61,COTA,0.001,0.0,34,1,5.0,5,433.2,COT01,/POSE/X0.00/Y-7.50/m,457767.75,4670107.61,433.19
809,0,2,46,0,0,473.51,0.0,0.0,0.0,458740.32,4668866.89,COTA,0.001,0.0,34,1,5.0,5,473.5,COT01,/POSE/X-14.25/Y-9.66/m,458740.32,4668866.89,473.51
1230,0,2,46,0,0,442.16,0.0,0.0,0.0,457301.7,4668709.45,COTA,0.001,0.0,34,1,5.0,5,442.2,COT01,/POSE/X-3.76/Y-8.92/m,457301.7,4668709.45,442.16
731,0,2,46,0,0,456.52,0.0,0.0,0.0,458480.11,4668805.82,COTA,0.001,0.0,34,1,5.0,5,456.5,COT01,/POSE/X0.00/Y-7.50/m,458480.11,4668805.82,456.52
892,0,2,46,0,0,436.96,0.0,0.0,0.0,457497.09,4669062.51,COTA,0.001,0.0,34,1,5.0,5,437.0,COT01,/POSE/X-15.93/Y-10.01/m,457497.09,4669062.51,436.96
777,0,2,46,0,0,429.82,0.0,0.0,0.0,457969.86,4669421.73,COTA,0.001,0.0,34,1,5.0,5,429.8,COT01,/POSE/X5.61/Y-5.82/m,457969.86,4669421.73,429.82
532,0,2,46,0,0,535.57,0.0,0.0,0.0,459061.99,4669760.62,COTA,0.001,0.0,34,1,5.0,5,535.6,COT01,/POSE/X0.00/Y-7.50/m,459061.99,4669760.62,535.57
298,0,2,46,0,0,424.8,0.0,0.0,0.0,458361.89,4670578.09,COTA,0.001,0.0,34,1,5.0,5,424.8,COT01,/POSE/X2.66/Y-1.58/m,458361.89,4670578.09,424.8
711,0,2,46,0,0,456.63,0.0,0.0,0.0,458425.68,4669293.14,COTA,0.001,0.0,34,1,5.0,5,456.6,COT01,/POSE/X0.00/Y-7.50/m,458425.68,4669293.14,456.63
754,0,2,46,0,0,533.98,0.0,0.0,0.0,459145.91,4669309.26,COTA,0.001,0.0,34,1,5.0,5,534.0,COT01,/POSE/X-7.61/Y-10.79/m,459145.91,4669309.26,533.98
997,0,2,46,0,0,436.92,0.0,0.0,0.0,457311.57,4670587.44,COTA,0.001,0.0,34,1,5.0,5,436.9,COT01,/POSE/X-15.66/Y2.53/m,457311.57,4670587.44,436.92
221,0,2,46,0,0,645.46,0.0,0.0,0.0,460201.45,4668952.94,COTA,0.001,0.0,34,1,5.0,5,645.5,COT01,/POSE/X-9.41/Y-8.83/m,460201.45,4668952.94,645.46
566,0,2,46,0,0,537.46,0.0,0.0,0.0,459071.48,4669488.19,COTA,0.001,0.0,34,1,5.0,5,537.5,COT01,/POSE/X0.00/Y-7.50/m,459071.48,4669488.19,537.46
471,0,2,46,0,0,481.83,0.0,0.0,0.0,458759.65,4670032.68,COTA,0.001,0.0,34,1,5.0,5,481.8,COT01,/POSE/X-7.16/Y-10.08/m,458759.65,4670032.68,481.83
1278,0,2,46,0,0,436.26,0.0,0.0,0.0,457179.3,4669234.72,COTA,0.001,0.0,34,1,5.0,5,436.3,COT01,/POSE/X0.30/Y-7.50/m,457179.3,4669234.72,436.26
553,0,2,46,0,0,527.73,0.0,0.0,0.0,459009.57,4669540.97,COTA,0.001,0.0,34,1,5.0,5,527.7,COT01,/POSE/X-1.44/Y-11.18/m,459009.57,4669540.97,527.73
755,0,2,46,0,0,571.28,0.0,0.0,0.0,459411.15,4669537.51,COTA,0.001,0.0,34,1,5.0,5,571.3,COT01,/POSE/X-13.46/Y4.06/m,459411.15,4669537.51,571.28
410,0,2,46,0,0,449.15,0.0,0.0,0.0,458620.24,4670229.29,COTA,0.001,0.0,34,1,5.0,5,449.2,COT01,/POSE/X-4.90/Y-9.03/m,458620.24,4670229.29,449.15
275,0,2,46,0,0,437.65,0.0,0.0,0.0,458890.81,4670818.23,COTA,0.001,0.0,34,1,5.0,5,437.7,COT01,/POSE/X-13.63/Y5.57/m,458890.81,4670818.23,437.65
184,0,2,46,0,0,657.01,0.0,0.0,0.0,460297.15,4669177.3,COTA,0.001,0.0,34,1,5.0,5,657.0,COT01,/POSE/X-4.34/Y-9.25/m,460297.15,4669177.3,657.01
756,0,2,46,0,0,495.1,0.0,0.0,0.0,458874.21,4669134.58,COTA,0.001,0.0,34,1,5.0,5,495.1,COT01,/POSE/X-0.81/Y6.61/m,458874.21,4669134.58,495.1
247,0,2,46,0,0,663.34,0.0,0.0,0.0,460395.41,4669131.98,COTA,0.001,0.0,34,1,5.0,5,663.3,COT01,/POSE/X0.00/Y-7.50/m,460395.41,4669131.98,663.34
78,0,2,46,0,0,655.87,0.0,0.0,0.0,460352.87,4669897.38,COTA,0.001,0.0,34,1,5.0,5,655.9,COT01,/POSE/X0.00/Y-7.50/m,460352.87,4669897.38,655.87
51,0,2,46,0,0,605.78,0.0,0.0,0.0,459769.1,4670116.72,COTA,0.001,0.0,34,1,5.0,5,605.8,COT01,/POSE/X0.00/Y-7.50/m,459769.1,4670116.72,605.78
973,0,2,46,0,0,446.39,0.0,0.0,0.0,457670.65,4670491.26,COTA,0.001,0.0,34,1,5.0,5,446.4,COT01,/POSE/X-8.78/Y-10.15/m,457670.65,4670491.26,446.39
535,0,2,46,0,0,563.29,0.0,0.0,0.0,459497.14,4670260.77,COTA,0.001,0.0,34,1,5.0,5,563.3,COT01,/POSE/X0.00/Y-7.50/m,459497.14,4670260.77,563.29
845,0,2,46,0,0,519.51,0.0,0.0,0.0,459307.24,4668793.98,COTA,0.001,0.0,34,1,5.0,5,519.5,COT01,/POSE/X-17.70/Y7.09/m,459307.24,4668793.98,519.51
352,0,2,46,0,0,433.85,0.0,0.0,0.0,457861.33,4670180.24,COTA,0.001,0.0,34,1,5.0,5,433.9,COT01,/POSE/X4.17/Y-1.84/m,457861.33,4670180.24,433.85
354,0,2,46,0,0,434.29,0.0,0.0,0.0,457905.75,4670184.28,COTA,0.001,0.0,34,1,5.0,5,434.3,COT01,/POSE/X-15.16/Y3.33/m,457905.75,4670184.28,434.29
1209,0,2,46,0,0,432.31,0.0,0.0,0.0,457400.71,4669563.75,COTA,0.001,0.0,34,1,5.0,5,432.3,COT01,/POSE/X0.00/Y-7.50/m,457400.71,4669563.75,432.31
1286,0,2,46,0,0,435.92,0.0,0.0,0.0,458317.95,4670185.93,COTA,0.001,0.0,34,1,5.0,5,435.9,COT01,/POSE/X-18.66/Y2.95/m,458317.95,4670185.93,435.92
503,0,2,46,0,0,561.99,0.0,0.0,0.0,459263.41,4669909.28,COTA,0.001,0.0,34,1,5.0,5,562.0,COT01,/POSE/X-20.09/Y-1.55/m,459263.41,4669909.28,561.99
363,0,2,46,0,0,432.42,0.0,0.0,0.0,457927.91,4670107.64,COTA,0.001,0.0,34,1,5.0,5,432.4,COT01,/POSE/X-15.42/Y6.80/m,457927.91,4670107.64,432.42
1040,0,2,46,0,0,435.7,0.0,0.0,0.0,457744.54,4670267.64,COTA,0.001,0.0,34,1,5.0,5,435.7,COT01,/POSE/X1.68/Y-6.72/m,457744.54,4670267.64,435.7
1199,0,2,46,0,0,431.21,0.0,0.0,0.0,457533.21,4669464.07,COTA,0.001,0.0,34,1,5.0,5,431.2,COT01,/POSE/X0.00/Y-7.50/m,457533.21,4669464.07,431.21
875,0,2,46,0,0,431.24,0.0,0.0,0.0,457733.09,4669351.42,COTA,0.001,0.0,34,1,5.0,5,431.2,COT01,/POSE/X4.96/Y-2.89/m,457733.09,4669351.42,431.24
1032,0,2,46,0,0,435.8,0.0,0.0,0.0,457358.11,4670290.22,COTA,0.001,0.0,34,1,5.0,5,435.8,COT01,/POSE/X-2.79/Y-9.07/m,457358.11,4670290.22,435.8
654,0,2,46,0,0,460.73,0.0,0.0,0.0,458314.54,4669533.47,COTA,0.001,0.0,34,1,5.0,5,460.7,COT01,/POSE/X-2.35/Y-8.41/m,458314.54,4669533.47,460.73
44,0,2,46,0,0,629.94,0.0,0.0,0.0,460004.9,4669807.74,COTA,0.001,0.0,34,1,5.0,5,629.9,COT01,/POSE/X0.00/Y-7.50/m,460004.9,4669807.74,629.94
427,0,2,46,0,0,455.6,0.0,0.0,0.0,458821.87,4670516.68,COTA,0.001,0.0,34,1,5.0,5,455.6,COT01,/POSE/X0.00/Y-7.50/m,458821.87,4670516.68,455.6
712,0,2,46,0,0,454.13,0.0,0.0,0.0,458381.22,4669299.37,COTA,0.001,0.0,34,1,5.0,5,454.1,COT01,/POSE/X0.00/Y-7.50/m,458381.22,4669299.37,454.13
1246,0,2,46,0,0,437.12,0.0,0.0,0.0,457624.37,4668730.73,COTA,0.001,0.0,34,1,5.0,5,437.1,COT01,/POSE/X-12.75/Y4.74/m,457624.37,4668730.73,437.12
772,0,2,46,0,0,469.64,0.0,0.0,0.0,458627.03,4669167.22,COTA,0.001,0.0,34,1,5.0,5,469.6,COT01,/POSE/X-17.41/Y-7.50/m,458627.03,4669167.22,469.64
429,0,2,46,0,0,478.94,0.0,0.0,0.0,458932.92,4670472.52,COTA,0.001,0.0,34,1,5.0,5,478.9,COT01,/POSE/X-12.06/Y-8.86/m,458932.92,4670472.52,478.94
435,0,2,46,0,0,463.05,0.0,0.0,0.0,458851.84,4670570.04,COTA,0.001,0.0,34,1,5.0,5,463.1,COT01,/POSE/X-9.84/Y-7.82/m,458851.84,4670570.04,463.05
196,0,2,46,0,0,618.19,0.0,0.0,0.0,459812.22,4669036.16,COTA,0.001,0.0,34,1,5.0,5,618.2,COT01,/POSE/X0.00/Y-7.50/m,459812.22,4669036.16,618.19
1078,0,2,46,0,0,488.33,0.0,0.0,0.0,457121.59,4670091.48,COTA,0.001,0.0,34,1,5.0,5,488.3,COT01,/POSE/X-3.65/Y-7.88/m,457121.59,4670091.48,488.33
494,0,2,46,0,0,443.34,0.0,0.0,0.0,458997.43,4670833.41,COTA,0.001,0.0,34,1,5.0,5,443.3,COT01,/POSE/X-10.03/Y-9.56/m,458997.43,4670833.41,443.34
291,0,2,46,0,0,421.09,0.0,0.0,0.0,458470.59,4670797.58,COTA,0.001,0.0,34,1,5.0,5,421.1,COT01,/POSE/X-16.36/Y-7.50/m,458470.59,4670797.58,421.09
1211,0,2,46,0,0,436.27,0.0,0.0,0.0,457202.38,4669289.18,COTA,0.001,0.0,34,1,5.0,5,436.3,COT01,/POSE/X-16.10/Y-8.20/m,457202.38,4669289.18,436.27
477,0,2,46,0,0,449.8,0.0,0.0,0.0,458504.74,4670122.55,COTA,0.001,0.0,34,1,5.0,5,449.8,COT01,/POSE/X0.56/Y-9.07/m,458504.74,4670122.55,449.8
506,0,2,46,0,0,578.37,0.0,0.0,0.0,459387.44,4669908.06,COTA,0.001,0.0,34,1,5.0,5,578.4,COT01,/POSE/X-3.17/Y-7.50/m,459387.44,4669908.06,578.37
826,0,2,46,0,0,483.93,0.0,0.0,0.0,458814.81,4668761.22,COTA,0.001,0.0,34,1,5.0,5,483.9,COT01,/POSE/X3.26/Y-6.89/m,458814.81,4668761.22,483.93
351,0,2,46,0,0,435.16,0.0,0.0,0.0,457788.19,4670228.54,COTA,0.001,0.0,34,1,5.0,5,435.2,COT01,/POSE/X-1.47/Y4.16/m,457788.19,4670228.54,435.16
759,0,2,46,0,0,488.38,0.0,0.0,0.0,458767.14,4669224.57,COTA,0.001,0.0,34,1,5.0,5,488.4,COT01,/POSE/X0.00/Y-7.50/m,458767.14,4669224.57,488.38
1214,0,2,46,0,0,436.54,0.0,0.0,0.0,457131.22,4669395.15,COTA,0.001,0.0,34,1,5.0,5,436.5,COT01,/POSE/X-16.85/Y-10.52/m,457131.22,4669395.15,436.54
231,0,2,46,0,0,658.4,0.0,0.0,0.0,460408.26,4668633.81,COTA,0.001,0.0,34,1,5.0,5,658.4,COT01,/POSE/X2.15/Y-5.48/m,460408.26,4668633.81,658.4
649,0,2,46,0,0,447.48,0.0,0.0,0.0,458181.39,4669606.15,COTA,0.001,0.0,34,1,5.0,5,447.5,COT01,/POSE/X0.00/Y-7.50/m,458181.39,4669606.15,447.48
1037,0,2,46,0,0,437.24,0.0,0.0,0.0,457577.25,4670315.57,COTA,0.001,0.0,34,1,5.0,5,437.2,COT01,/POSE/X5.58/Y-2.01/m,457577.25,4670315.57,437.24
704,0,2,46,0,0,431.41,0.0,0.0,0.0,458082.1,4669326.39,COTA,0.001,0.0,34,1,5.0,5,431.4,COT01,/POSE/X2.69/Y-7.67/m,458082.1,4669326.39,431.41
1173,0,2,46,0,0,432.27,0.0,0.0,0.0,457640.25,4669683.37,COTA,0.001,0.0,34,1,5.0,5,432.3,COT01,/POSE/X-5.94/Y3.37/m,457640.25,4669683.37,432.27
425,0,2,46,0,0,444.5,0.0,0.0,0.0,458749.41,4670543.0,COTA,0.001,0.0,34,1,5.0,5,444.5,COT01,/POSE/X-0.85/Y-8.57/m,458749.41,4670543.0,444.5
1304,0,2,46,0,0,435.31,0.0,0.0,0.0,457270.93,4670509.89,COTA,0.001,0.0,34,1,5.0,5,435.3,COT01,/POSE/X-8.39/Y-9.20/m,457270.93,4670509.89,435.31
1192,0,2,46,0,0,432.23,0.0,0.0,0.0,457680.61,4669337.53,COTA,0.001,0.0,34,1,5.0,5,432.2,COT01,/POSE/X0.00/Y-7.50/m,457680.61,4669337.53,432.23
1098,0,2,46,0,0,436.06,0.0,0.0,0.0,457564.09,4670139.79,COTA,0.001,0.0,34,1,5.0,5,436.1,COT01,/POSE/X2.02/Y-5.34/m,457564.09,4670139.79,436.06
65,0,2,46,0,0,601.85,0.0,0.0,0.0,459719.92,4670496.56,COTA,0.001,0.0,34,1,5.0,5,601.9,COT01,/POSE/X0.00/Y-7.50/m,459719.92,4670496.56,601.85
1150,0,2,46,0,0,432.21,0.0,0.0,0.0,457642.54,4669890.76,COTA,0.001,0.0,34,1,5.0,5,432.2,COT01,/POSE/X-18.91/Y-5.55/m,457642.54,4669890.76,432.21
101,0,2,46,0,0,643.2,0.0,0.0,0.0,460152.82,4669751.08,COTA,0.001,0.0,34,1,5.0,5,643.2,COT01,/POSE/X0.00/Y-7.50/m,460152.82,4669751.08,643.2
365,0,2,46,0,0,430.65,0.0,0.0,0.0,457975.76,4669929.43,COTA,0.001,0.0,34,1,5.0,5,430.7,COT01,/POSE/X-19.11/Y-3.30/m,457975.76,4669929.43,430.65
893,0,2,46,0,0,438.07,0.0,0.0,0.0,457507.43,4668997.36,COTA,0.001,0.0,34,1,5.0,5,438.1,COT01,/POSE/X1.50/Y-7.90/m,457507.43,4668997.36,438.07
631,0,2,46,0,0,438.99,0.0,0.0,0.0,458230.81,4669884.58,COTA,0.001,0.0,34,1,5.0,5,439.0,COT01,/POSE/X4.96/Y-5.28/m,458230.81,4669884.58,438.99
968,0,2,46,0,0,500.66,0.0,0.0,0.0,457942.13,4670760.72,COTA,0.001,0.0,34,1,5.0,5,500.7,COT01,/POSE/X0.00/Y-7.50/m,457942.13,4670760.72,500.66
58,0,2,46,0,0,593.32,0.0,0.0,0.0,459599.35,4670206.42,COTA,0.001,0.0,34,1,5.0,5,593.3,COT01,/POSE/X0.00/Y-7.50/m,459599.35,4670206.42,593.32
1283,0,2,46,0,0,435.18,0.0,0.0,0.0,458264.13,4670031.92,COTA,0.001,0.0,34,1,5.0,5,435.2,COT01,/POSE/X1.95/Y-5.14/m,458264.13,4670031.92,435.18
898,0,2,46,0,0,436.17,0.0,0.0,0.0,457627.57,4668894.31,COTA,0.001,0.0,34,1,5.0,5,436.2,COT01,/POSE/X1.31/Y-8.73/m,457627.57,4668894.31,436.17
244,0,2,46,0,0,668.46,0.0,0.0,0.0,460493.95,4668909.04,COTA,0.001,0.0,34,1,5.0,5,668.5,COT01,/POSE/X0.00/Y-7.50/m,460493.95,4668909.04,668.46
23,0,2,46,0,0,618.25,0.0,0.0,0.0,459866.67,4670239.7,COTA,0.001,0.0,34,1,5.0,5,618.3,COT01,/POSE/X0.00/Y-7.50/m,459866.67,4670239.7,618.25
938,0,2,46,0,0,458.78,0.0,0.0,0.0,458135.17,4670902.41,COTA,0.001,0.0,34,1,5.0,5,458.8,COT01,/POSE/X-9.83/Y-7.90/m,458135.17,4670902.41,458.78
43,0,2,46,0,0,626.13,0.0,0.0,0.0,459947.61,4669848.53,COTA,0.001,0.0,34,1,5.0,5,626.1,COT01,/POSE/X3.50/Y2.59/m,459947.61,4669848.53,626.13
243,0,2,46,0,0,678.02,0.0,0.0,0.0,460514.86,4669122.73,COTA,0.001,0.0,34,1,5.0,5,678.0,COT01,/POSE/X-9.19/Y-9.65/m,460514.86,4669122.73,678.02
589,0,2,46,0,0,442.08,0.0,0.0,0.0,458477.68,4670241.11,COTA,0.001,0.0,34,1,5.0,5,442.1,COT01,/POSE/X-1.71/Y-8.01/m,458477.68,4670241.11,442.08
765,0,2,46,0,0,496.3,0.0,0.0,0.0,458790.45,4669340.63,COTA,0.001,0.0,34,1,5.0,5,496.3,COT01,/POSE/X-8.18/Y-8.50/m,458790.45,4669340.63,496.3
371,0,2,46,0,0,432.16,0.0,0.0,0.0,457761.01,4669957.03,COTA,0.001,0.0,34,1,5.0,5,432.2,COT01,/POSE/X-14.95/Y-10.62/m,457761.01,4669957.03,432.16
743,0,2,46,0,0,468.26,0.0,0.0,0.0,458702.3,4668993.05,COTA,0.001,0.0,34,1,5.0,5,468.3,COT01,/POSE/X0.00/Y-7.50/m,458702.3,4668993.05,468.26
823,0,2,46,0,0,473.51,0.0,0.0,0.0,458665.36,4668708.6,COTA,0.001,0.0,34,1,5.0,5,473.5,COT01,/POSE/X3.96/Y-1.32/m,458665.36,4668708.6,473.51
862,0,2,46,0,0,448.02,0.0,0.0,0.0,458208.35,4668634.35,COTA,0.001,0.0,34,1,5.0,5,448.0,COT01,/POSE/X4.80/Y-3.50/m,458208.35,4668634.35,448.02
914,0,2,46,0,0,433.96,0.0,0.0,0.0,457152.16,4670808.74,COTA,0.001,0.0,34,1,5.0,5,434.0,COT01,/POSE/X-14.97/Y-7.33/m,457152.16,4670808.74,433.96
676,0,2,46,0,0,470.84,0.0,0.0,0.0,458541.15,4669841.89,COTA,0.001,0.0,34,1,5.0,5,470.8,COT01,/POSE/X-18.61/Y-5.41/m,458541.15,4669841.89,470.84
1042,0,2,46,0,0,438.33,0.0,0.0,0.0,457710.97,4670342.18,COTA,0.001,0.0,34,1,5.0,5,438.3,COT01,/POSE/X0.00/Y-7.50/m,457710.97,4670342.18,438.33
908,0,2,46,0,0,434.23,0.0,0.0,0.0,457698.88,4669063.58,COTA,0.001,0.0,34,1,5.0,5,434.2,COT01,/POSE/X0.00/Y-7.50/m,457698.88,4669063.58,434.23
976,0,2,46,0,0,456.87,0.0,0.0,0.0,457579.98,4670608.34,COTA,0.001,0.0,34,1,5.0,5,456.9,COT01,/POSE/X3.20/Y-3.07/m,457579.98,4670608.34,456.87
560,0,2,46,0,0,505.76,0.0,0.0,0.0,458847.89,4669522.85,COTA,0.001,0.0,34,1,5.0,5,505.8,COT01,/POSE/X-11.94/Y-8.80/m,458847.89,4669522.85,505.76
1061,0,2,46,0,0,450.22,0.0,0.0,0.0,457159.18,4670289.27,COTA,0.001,0.0,34,1,5.0,5,450.2,COT01,/POSE/X-4.68/Y5.05/m,457159.18,4670289.27,450.22
1110,0,2,46,0,0,433.3,0.0,0.0,0.0,457370.54,4669796.25,COTA,0.001,0.0,34,1,5.0,5,433.3,COT01,/POSE/X-2.98/Y-9.30/m,457370.54,4669796.25,433.3
282,0,2,46,0,0,420.19,0.0,0.0,0.0,458587.43,4670819.09,COTA,0.001,0.0,34,1,5.0,5,420.2,COT01,/POSE/X0.65/Y-12.05/m,458587.43,4670819.09,420.19
306,0,2,46,0,0,422.31,0.0,0.0,0.0,458358.04,4670887.06,COTA,0.001,0.0,34,1,5.0,5,422.3,COT01,/POSE/X-5.33/Y4.10/m,458358.04,4670887.06,422.31
220,0,2,46,0,0,641.79,0.0,0.0,0.0,460157.11,4668971.55,COTA,0.001,0.0,34,1,5.0,5,641.8,COT01,/POSE/X0.00/Y-7.50/m,460157.11,4668971.55,641.79
1119,0,2,46,0,0,435.06,0.0,0.0,0.0,457305.65,4669867.83,COTA,0.001,0.0,34,1,5.0,5,435.1,COT01,/POSE/X-18.25/Y3.63/m,457305.65,4669867.83,435.06
81,0,2,46,0,0,652.63,0.0,0.0,0.0,460416.06,4669932.3,COTA,0.001,0.0,34,1,5.0,5,652.6,COT01,/POSE/X-18.95/Y-6.69/m,460416.06,4669932.3,652.63
358,0,2,46,0,0,429.71,0.0,0.0,0.0,458163.82,4670219.96,COTA,0.001,0.0,34,1,5.0,5,429.7,COT01,/POSE/X0.34/Y-11.61/m,458163.82,4670219.96,429.71
1058,0,2,46,0,0,431.36,0.0,0.0,0.0,457491.04,4669537.58,COTA,0.001,0.0,34,1,5.0,5,431.4,COT01,/POSE/X-12.51/Y-8.07/m,457491.04,4669537.58,431.36
432,0,2,46,0,0,468.22,0.0,0.0,0.0,458897.54,4670580.74,COTA,0.001,0.0,34,1,5.0,5,468.2,COT01,/POSE/X1.22/Y-7.19/m,458897.54,4670580.74,468.22
1106,0,2,46,0,0,432.5,0.0,0.0,0.0,457366.56,4669735.26,COTA,0.001,0.0,34,1,5.0,5,432.5,COT01,/POSE/X5.26/Y-0.49/m,457366.56,4669735.26,432.5
567,0,2,46,0,0,537.81,0.0,0.0,0.0,459082.74,4669624.52,COTA,0.001,0.0,34,1,5.0,5,537.8,COT01,/POSE/X1.28/Y-11.02/m,459082.74,4669624.52,537.81
1039,0,2,46,0,0,435.19,0.0,0.0,0.0,457663.44,4670307.07,COTA,0.001,0.0,34,1,5.0,5,435.2,COT01,/POSE/X2.58/Y4.06/m,457663.44,4670307.07,435.19
621,0,2,46,0,0,460.05,0.0,0.0,0.0,458419.47,4669698.5,COTA,0.001,0.0,34,1,5.0,5,460.1,COT01,/POSE/X5.41/Y-9.48/m,458419.47,4669698.5,460.05
1218,0,2,46,0,0,437.14,0.0,0.0,0.0,457133.58,4669554.26,COTA,0.001,0.0,34,1,5.0,5,437.1,COT01,/POSE/X1.96/Y-5.05/m,457133.58,4669554.26,437.14
32,0,2,46,0,0,628.61,0.0,0.0,0.0,460046.38,4669927.3,COTA,0.001,0.0,34,1,5.0,5,628.6,COT01,/POSE/X-7.80/Y-8.76/m,460046.38,4669927.3,628.61
885,0,2,46,0,0,430.78,0.0,0.0,0.0,457908.42,4669546.19,COTA,0.001,0.0,34,1,5.0,5,430.8,COT01,/POSE/X-17.63/Y3.69/m,457908.42,4669546.19,430.78
764,0,2,46,0,0,497.45,0.0,0.0,0.0,458815.42,4669287.23,COTA,0.001,0.0,34,1,5.0,5,497.5,COT01,/POSE/X-3.56/Y-9.84/m,458815.42,4669287.23,497.45
752,0,2,46,0,0,526.62,0.0,0.0,0.0,459111.72,4669231.84,COTA,0.001,0.0,34,1,5.0,5,526.6,COT01,/POSE/X2.34/Y-8.87/m,459111.72,4669231.84,526.62
1270,0,2,46,0,0,440.24,0.0,0.0,0.0,457136.98,4669038.58,COTA,0.001,0.0,34,1,5.0,5,440.2,COT01,/POSE/X4.83/Y-0.95/m,457136.98,4669038.58,440.24
