ID_GRAFIC,LEVEL,TYPE,COLOR,STYLE,WEIGHT,HEIGHT,ORIENTX,ORIENTY,ORIENTZ,MAPX,MAPY,CODI_SIMB,MIDASX,MIDASY,FONT,JUSTIF,SIZE,NUM_C,TEXT,CAS,FONT_ENTIT,MAPX_1,MAPY_1,MAPZ
715,0,2,46,0,0,446.37,0.00,0.00,0.00,458290.570000,4669305.220000,COTA,0.00100,0.00000,34,1,5.00,5,446.4,COT01,/POSE/X-12.41/Y-9.88/m,458290.570000000,4669305.22000000,446.370000000000
716,0,2,46,0,0,441.94,0.00,0.00,0.00,458318.640000,4669255.470000,COTA,0.00100,0.00000,34,1,5.00,5,441.9,COT01,/POSE/X-19.74/Y0.17/m,458318.640000000,4669255.47000000,441.940000000000
717,0,2,46,0,0,441.80,0.00,0.00,0.00,458339.130000,4669218.560000,COTA,0.00100,0.00000,34,1,5.00,5,441.8,COT01,/POSE/X0.00/Y-7.50/m,458339.130000000,4669218.56000000,441.800000000000
718,0,2,46,0,0,446.33,0.00,0.00,0.00,458475.080000,4669089.070000,COTA,0.00100,0.00000,34,1,5.00,5,446.3,COT01,/POSE/X0.00/Y-7.50/m,458475.080000000,4669089.07000000,446.330000000000
719,0,2,46,0,0,438.69,0.00,0.00,0.00,458362.250000,4669093.020000,COTA,0.00100,0.00000,34,1,5.00,5,438.7,COT01,/POSE/X0.00/Y-7.50/m,458362.250000000,4669093.02000000,438.690000000000
720,0,2,46,0,0,436.34,0.00,0.00,0.00,458298.880000,4669088.730000,COTA,0.00100,0.00000,34,1,5.00,5,436.3,COT01,/POSE/X0.00/Y-7.50/m,458298.880000000,4669088.73000000,436.340000000000
721,0,2,46,0,0,437.27,0.00,0.00,0.00,458263.080000,4669050.210000,COTA,0.00100,0.00000,34,1,5.00,5,437.3,COT01,/POSE/X1.84/Y-6.39/m,458263.080000000,4669050.21000000,437.270000000000
722,0,2,46,0,0,436.15,0.00,0.00,0.00,458247.000000,4669130.210000,COTA,0.00100,0.00000,34,1,5.00,5,436.2,COT01,/POSE/X-17.81/Y-8.60/m,458247.000000000,4669130.21000000,436.150000000000
723,0,2,46,0,0,436.35,0.00,0.00,0.00,458291.270000,4669163.300000,COTA,0.00100,0.00000,34,1,5.00,5,436.4,COT01,/POSE/X0.00/Y-7.50/m,458291.270000000,4669163.30000000,436.350000000000
724,0,2,46,0,0,432.30,0.00,0.00,0.00,458150.590000,4669294.550000,COTA,0.00100,0.00000,34,1,5.00,5,432.3,COT01,/POSE/X0.00/Y-7.50/m,458150.590000000,4669294.55000000,432.300000000000
725,0,2,46,0,0,438.65,0.00,0.00,0.00,458314.940000,4669029.060000,COTA,0.00100,0.00000,34,1,5.00,5,438.7,COT01,/POSE/X0.00/Y-7.50/m,458314.940000000,4669029.06000000,438.650000000000
726,0,2,46,0,0,445.29,0.00,0.00,0.00,458267.520000,4668919.640000,COTA,0.00100,0.00000,34,1,5.00,5,445.3,COT01,/POSE/X4.72/Y3.28/m,458267.520000000,4668919.64000000,445.290000000000
727,0,2,46,0,0,447.66,0.00,0.00,0.00,458320.320000,4668870.100000,COTA,0.00100,0.00000,34,1,5.00,5,447.7,COT01,/POSE/X-16.80/Y-8.33/m,458320.320000000,4668870.10000000,447.660000000000
728,0,2,46,0,0,447.16,0.00,0.00,0.00,458353.830000,4668914.940000,COTA,0.00100,0.00000,34,1,5.00,5,447.2,COT01,/POSE/X-22.11/Y-0.03/m,458353.830000000,4668914.94000000,447.160000000000
729,0,2,46,0,0,448.24,0.00,0.00,0.00,458375.310000,4668955.000000,COTA,0.00100,0.00000,34,1,5.00,5,448.2,COT01,/POSE/X3.28/Y0.79/m,458375.310000000,4668955.00000000,448.240000000000
730,0,2,46,0,0,458.58,0.00,0.00,0.00,458524.180000,4668905.390000,COTA,0.00100,0.00000,34,1,5.00,5,458.6,COT01,/POSE/X0.00/Y-7.50/m,458524.180000000,4668905.39000000,458.580000000000
731,0,2,46,0,0,456.52,0.00,0.00,0.00,458480.110000,4668805.820000,COTA,0.00100,0.00000,34,1,5.00,5,456.5,COT01,/POSE/X0.00/Y-7.50/m,458480.110000000,4668805.82000000,456.520000000000
732,0,2,46,0,0,445.45,0.00,0.00,0.00,458391.680000,4668874.410000,COTA,0.00100,0.00000,34,1,5.00,5,445.5,COT01,/POSE/X0.00/Y-7.50/m,458391.680000000,4668874.41000000,445.450000000000
733,0,2,46,0,0,462.79,0.00,0.00,0.00,458569.700000,4668829.810000,COTA,0.00100,0.00000,34,1,5.00,5,462.8,COT01,/POSE/X0.00/Y-7.50/m,458569.700000000,4668829.81000000,462.790000000000
734,0,2,46,0,0,455.38,0.00,0.00,0.00,458585.380000,4668921.810000,COTA,0.00100,0.00000,34,1,5.00,5,455.4,COT01,/POSE/X-14.05/Y-8.79/m,458585.380000000,4668921.81000000,455.380000000000
735,0,2,46,0,0,456.02,0.00,0.00,0.00,458574.680000,4668954.130000,COTA,0.00100,0.00000,34,1,5.00,5,456.0,COT01,/POSE/X-17.09/Y-7.50/m,458574.680000000,4668954.13000000,456.020000000000
736,0,2,46,0,0,456.67,0.00,0.00,0.00,458583.960000,4668998.900000,COTA,0.00100,0.00000,34,1,5.00,5,456.7,COT01,/POSE/X-18.46/Y2.13/m,458583.960000000,4668998.90000000,456.670000000000
737,0,2,46,0,0,448.69,0.00,0.00,0.00,458520.210000,4669027.780000,COTA,0.00100,0.00000,34,1,5.00,5,448.7,COT01,/POSE/X-1.19/Y-11.24/m,458520.210000000,4669027.78000000,448.690000000000
738,0,2,46,0,0,451.14,0.00,0.00,0.00,458521.010000,4669085.760000,COTA,0.00100,0.00000,34,1,5.00,5,451.1,COT01,/POSE/X-2.19/Y-11.32/m,458521.010000000,4669085.76000000,451.140000000000
739,0,2,46,0,0,456.65,0.00,0.00,0.00,458528.260000,4669155.520000,COTA,0.00100,0.00000,34,1,5.00,5,456.7,COT01,/POSE/X0.00/Y-7.50/m,458528.260000000,4669155.52000000,456.650000000000
740,0,2,46,0,0,461.43,0.00,0.00,0.00,458498.600000,4669252.170000,COTA,0.00100,0.00000,34,1,5.00,5,461.4,COT01,/POSE/X0.00/Y-7.50/m,458498.600000000,4669252.17000000,461.430000000000
741,0,2,46,0,0,459.58,0.00,0.00,0.00,458612.260000,4669071.130000,COTA,0.00100,0.00000,34,1,5.00,5,459.6,COT01,/POSE/X-2.19/Y-9.55/m,458612.260000000,4669071.13000000,459.580000000000
742,0,2,46,0,0,462.09,0.00,0.00,0.00,458645.820000,4668987.050000,COTA,0.00100,0.00000,34,1,5.00,5,462.1,COT01,/POSE/X-5.63/Y-8.39/m,458645.820000000,4668987.05000000,462.090000000000
743,0,2,46,0,0,468.26,0.00,0.00,0.00,458702.300000,4668993.050000,COTA,0.00100,0.00000,34,1,5.00,5,468.3,COT01,/POSE/X0.00/Y-7.50/m,458702.300000000,4668993.05000000,468.260000000000
744,0,2,46,0,0,471.78,0.00,0.00,0.00,458685.970000,4669106.020000,COTA,0.00100,0.00000,34,1,5.00,5,471.8,COT01,/POSE/X-8.77/Y-8.67/m,458685.970000000,4669106.02000000,471.780000000000
745,0,2,46,0,0,468.89,0.00,0.00,0.00,458579.410000,4669215.340000,COTA,0.00100,0.00000,34,1,5.00,5,468.9,COT01,/POSE/X4.10/Y-8.05/m,458579.410000000,4669215.34000000,468.890000000000
746,0,2,46,0,0,479.19,0.00,0.00,0.00,458826.430000,4668997.760000,COTA,0.00100,0.00000,34,1,5.00,5,479.2,COT01,/POSE/X3.53/Y0.83/m,458826.430000000,4668997.76000000,479.190000000000
747,0,2,46,0,0,488.17,0.00,0.00,0.00,458932.770000,4668904.130000,COTA,0.00100,0.00000,34,1,5.00,5,488.2,COT01,/POSE/X-19.97/Y-8.07/m,458932.770000000,4668904.13000000,488.170000000000
748,0,2,46,0,0,499.36,0.00,0.00,0.00,459133.150000,4668727.470000,COTA,0.00100,0.00000,34,1,5.00,5,499.4,COT01,/POSE/X-13.92/Y-9.03/m,459133.150000000,4668727.47000000,499.360000000000
749,0,2,46,0,0,507.25,0.00,0.00,0.00,459074.590000,4668948.810000,COTA,0.00100,0.00000,34,1,5.00,5,507.3,COT01,/POSE/X4.49/Y-7.44/m,459074.590000000,4668948.81000000,507.250000000000
750,0,2,46,0,0,510.94,0.00,0.00,0.00,459059.230000,4669039.020000,COTA,0.00100,0.00000,34,1,5.00,5,510.9,COT01,/POSE/X7.21/Y-2.10/m,459059.230000000,4669039.02000000,510.940000000000
751,0,2,46,0,0,506.14,0.00,0.00,0.00,458983.470000,4669073.970000,COTA,0.00100,0.00000,34,1,5.00,5,506.1,COT01,/POSE/X-16.73/Y-9.39/m,458983.470000000,4669073.97000000,506.140000000000
752,0,2,46,0,0,526.62,0.00,0.00,0.00,459111.720000,4669231.840000,COTA,0.00100,0.00000,34,1,5.00,5,526.6,COT01,/POSE/X2.34/Y-8.87/m,459111.720000000,4669231.84000000,526.620000000000
753,0,2,46,0,0,530.20,0.00,0.00,0.00,459097.770000,4669368.510000,COTA,0.00100,0.00000,34,1,5.00,5,530.2,COT01,/POSE/X0.00/Y-7.50/m,459097.770000000,4669368.51000000,530.200000000000
754,0,2,46,0,0,533.98,0.00,0.00,0.00,459145.910000,4669309.260000,COTA,0.00100,0.00000,34,1,5.00,5,534.0,COT01,/POSE/X-7.61/Y-10.79/m,459145.910000000,4669309.26000000,533.980000000000
755,0,2,46,0,0,571.28,0.00,0.00,0.00,459411.150000,4669537.510000,COTA,0.00100,0.00000,34,1,5.00,5,571.3,COT01,/POSE/X-13.46/Y4.06/m,459411.150000000,4669537.51000000,571.280000000000
756,0,2,46,0,0,495.10,0.00,0.00,0.00,458874.210000,4669134.580000,COTA,0.00100,0.00000,34,1,5.00,5,495.1,COT01,/POSE/X-0.81/Y6.61/m,458874.210000000,4669134.58000000,495.100000000000
757,0,2,46,0,0,499.73,0.00,0.00,0.00,458897.960000,4669169.370000,COTA,0.00100,0.00000,34,1,5.00,5,499.7,COT01,/POSE/X0.28/Y4.53/m,458897.960000000,4669169.37000000,499.730000000000
758,0,2,46,0,0,494.53,0.00,0.00,0.00,458825.610000,4669203.730000,COTA,0.00100,0.00000,34,1,5.00,5,494.5,COT01,/POSE/X0.00/Y-7.50/m,458825.610000000,4669203.73000000,494.530000000000
759,0,2,46,0,0,488.38,0.00,0.00,0.00,458767.140000,4669224.570000,COTA,0.00100,0.00000,34,1,5.00,5,488.4,COT01,/POSE/X0.00/Y-7.50/m,458767.140000000,4669224.57000000,488.380000000000
760,0,2,46,0,0,489.75,0.00,0.00,0.00,458746.940000,4669253.390000,COTA,0.00100,0.00000,34,1,5.00,5,489.8,COT01,/POSE/X3.74/Y-7.42/m,458746.940000000,4669253.39000000,489.750000000000
761,0,2,46,0,0,479.49,0.00,0.00,0.00,458696.060000,4669211.680000,COTA,0.00100,0.00000,34,1,5.00,5,479.5,COT01,/POSE/X-1.42/Y-9.50/m,458696.060000000,4669211.68000000,479.490000000000
762,0,2,46,0,0,478.69,0.00,0.00,0.00,458624.700000,4669331.580000,COTA,0.00100,0.00000,34,1,5.00,5,478.7,COT01,/POSE/X0.00/Y-7.50/m,458624.700000000,4669331.58000000,478.690000000000
763,0,2,46,0,0,484.16,0.00,0.00,0.00,458682.300000,4669397.850000,COTA,0.00100,0.00000,34,1,5.00,5,484.2,COT01,/POSE/X0.87/Y2.90/m,458682.300000000,4669397.85000000,484.160000000000
764,0,2,46,0,0,497.45,0.00,0.00,0.00,458815.420000,4669287.230000,COTA,0.00100,0.00000,34,1,5.00,5,497.5,COT01,/POSE/X-3.56/Y-9.84/m,458815.420000000,4669287.23000000,497.450000000000
765,0,2,46,0,0,496.30,0.00,0.00,0.00,458790.450000,4669340.630000,COTA,0.00100,0.00000,34,1,5.00,5,496.3,COT01,/POSE/X-8.18/Y-8.50/m,458790.450000000,4669340.63000000,496.300000000000
766,0,2,46,0,0,490.10,0.00,0.00,0.00,458734.610000,4669410.930000,COTA,0.00100,0.00000,34,1,5.00,5,490.1,COT01,/POSE/X-13.87/Y4.51/m,458734.610000000,4669410.93000000,490.100000000000
767,0,2,46,0,0,497.62,0.00,0.00,0.00,458790.140000,4669386.650000,COTA,0.00100,0.00000,34,1,5.00,5,497.6,COT01,/POSE/X-4.27/Y-11.17/m,458790.140000000,4669386.65000000,497.620000000000
768,0,2,46,0,0,498.15,0.00,0.00,0.00,458780.560000,4669460.830000,COTA,0.00100,0.00000,34,1,5.00,5,498.2,COT01,/POSE/X4.17/Y-6.98/m,458780.560000000,4669460.83000000,498.150000000000
769,0,2,46,0,0,473.34,0.00,0.00,0.00,458694.570000,4669149.950000,COTA,0.00100,0.00000,34,1,5.00,5,473.3,COT01,/POSE/X0.00/Y-7.50/m,458694.570000000,4669149.95000000,473.340000000000
770,0,2,46,0,0,477.16,0.00,0.00,0.00,458626.320000,4669234.410000,COTA,0.00100,0.00000,34,1,5.00,5,477.2,COT01,/POSE/X-14.91/Y-9.15/m,458626.320000000,4669234.41000000,477.160000000000
771,0,2,46,0,0,467.91,0.00,0.00,0.00,458505.230000,4669344.490000,COTA,0.00100,0.00000,34,1,5.00,5,467.9,COT01,/POSE/X4.39/Y-3.38/m,458505.230000000,4669344.49000000,467.910000000000
772,0,2,46,0,0,469.64,0.00,0.00,0.00,458627.030000,4669167.220000,COTA,0.00100,0.00000,34,1,5.00,5,469.6,COT01,/POSE/X-17.41/Y-7.50/m,458627.030000000,4669167.22000000,469.640000000000
773,0,2,46,0,0,457.60,0.00,0.00,0.00,458596.420000,4669005.680000,COTA,0.00100,0.00000,34,1,5.00,5,457.6,COT01,/POSE/X-1.38/Y-7.68/m,458596.420000000,4669005.68000000,457.600000000000
774,0,2,46,0,0,456.81,0.00,0.00,0.00,458581.430000,4669061.720000,COTA,0.00100,0.00000,34,1,5.00,5,456.8,COT01,/POSE/X0.00/Y-7.50/m,458581.430000000,4669061.72000000,456.810000000000
775,0,2,46,0,0,441.24,0.00,0.00,0.00,458258.590000,4669315.190000,COTA,0.00100,0.00000,34,1,5.00,5,441.2,COT01,/POSE/X-6.49/Y-8.56/m,458258.590000000,4669315.19000000,441.240000000000
776,0,2,46,0,0,429.87,0.00,0.00,0.00,457945.900000,4669168.190000,COTA,0.00100,0.00000,34,1,5.00,5,429.9,COT01,/POSE/X-20.45/Y2.99/m,457945.900000000,4669168.19000000,429.870000000000
777,0,2,46,0,0,429.82,0.00,0.00,0.00,457969.860000,4669421.730000,COTA,0.00100,0.00000,34,1,5.00,5,429.8,COT01,/POSE/X5.61/Y-5.82/m,457969.860000000,4669421.73000000,429.820000000000
778,0,2,46,0,0,430.54,0.00,0.00,0.00,458038.770000,4669387.940000,COTA,0.00100,0.00000,34,1,5.00,5,430.5,COT01,/POSE/X0.00/Y-7.50/m,458038.770000000,4669387.94000000,430.540000000000
779,0,2,46,0,0,429.45,0.00,0.00,0.00,457974.890000,4669523.820000,COTA,0.00100,0.00000,34,1,5.00,5,429.5,COT01,/POSE/X0.00/Y-7.50/m,457974.890000000,4669523.82000000,429.450000000000
780,0,2,46,0,0,441.23,0.00,0.00,0.00,458094.230000,4669579.390000,COTA,0.00100,0.00000,34,1,5.00,5,441.2,COT01,/POSE/X0.00/Y-7.50/m,458094.230000000,4669579.39000000,441.230000000000
781,0,2,46,0,0,436.95,0.00,0.00,0.00,458032.430000,4669629.350000,COTA,0.00100,0.00000,34,1,5.00,5,437.0,COT01,/POSE/X-14.75/Y-7.89/m,458032.430000000,4669629.35000000,436.950000000000
782,0,2,46,0,0,440.78,0.00,0.00,0.00,458038.290000,4669593.320000,COTA,0.00100,0.00000,34,1,5.00,5,440.8,COT01,/POSE/X-10.01/Y-9.43/m,458038.290000000,4669593.32000000,440.780000000000
783,0,2,46,0,0,445.36,0.00,0.00,0.00,458069.200000,4669465.480000,COTA,0.00100,0.00000,34,1,5.00,5,445.4,COT01,/POSE/X4.46/Y2.46/m,458069.200000000,4669465.48000000,445.360000000000
784,0,2,46,0,0,433.26,0.00,0.00,0.00,458051.300000,4669424.350000,COTA,0.00100,0.00000,34,1,5.00,5,433.3,COT01,/POSE/X1.67/Y-6.97/m,458051.300000000,4669424.35000000,433.260000000000
785,0,2,46,0,0,436.96,0.00,0.00,0.00,458106.610000,4669418.500000,COTA,0.00100,0.00000,34,1,5.00,5,437.0,COT01,/POSE/X0.28/Y-7.50/m,458106.610000000,4669418.50000000,436.960000000000
786,0,2,46,0,0,429.23,0.00,0.00,0.00,457998.520000,4669298.960000,COTA,0.00100,0.00000,34,1,5.00,5,429.2,COT01,/POSE/X0.00/Y-7.50/m,457998.520000000,4669298.96000000,429.230000000000
787,0,2,46,0,0,430.74,0.00,0.00,0.00,458092.280000,4669207.380000,COTA,0.00100,0.00000,34,1,5.00,5,430.7,COT01,/POSE/X0.00/Y-7.50/m,458092.280000000,4669207.38000000,430.740000000000
788,0,2,46,0,0,435.12,0.00,0.00,0.00,458195.640000,4669095.030000,COTA,0.00100,0.00000,34,1,5.00,5,435.1,COT01,/POSE/X0.00/Y-7.50/m,458195.640000000,4669095.03000000,435.120000000000
789,0,2,46,0,0,430.39,0.00,0.00,0.00,458038.990000,4669031.900000,COTA,0.00100,0.00000,34,1,5.00,5,430.4,COT01,/POSE/X0.00/Y-7.50/m,458038.990000000,4669031.90000000,430.390000000000
790,0,2,46,0,0,430.61,0.00,0.00,0.00,457991.930000,4669132.090000,COTA,0.00100,0.00000,34,1,5.00,5,430.6,COT01,/POSE/X0.00/Y-7.50/m,457991.930000000,4669132.09000000,430.610000000000
791,0,2,46,0,0,430.39,0.00,0.00,0.00,457922.990000,4668940.880000,COTA,0.00100,0.00000,34,1,5.00,5,430.4,COT01,/POSE/X0.00/Y-7.50/m,457922.990000000,4668940.88000000,430.390000000000
792,0,2,46,0,0,433.31,0.00,0.00,0.00,457858.970000,4668737.420000,COTA,0.00100,0.00000,34,1,5.00,5,433.3,COT01,/POSE/X0.00/Y-7.50/m,457858.970000000,4668737.42000000,433.310000000000
793,0,2,46,0,0,436.59,0.00,0.00,0.00,458042.820000,4668911.560000,COTA,0.00100,0.00000,34,1,5.00,5,436.6,COT01,/POSE/X1.71/Y3.86/m,458042.820000000,4668911.56000000,436.590000000000
794,0,2,46,0,0,438.50,0.00,0.00,0.00,457972.140000,4668780.850000,COTA,0.00100,0.00000,34,1,5.00,5,438.5,COT01,/POSE/X0.00/Y-7.50/m,457972.140000000,4668780.85000000,438.500000000000
795,0,2,46,0,0,435.30,0.00,0.00,0.00,457922.410000,4668627.840000,COTA,0.00100,0.00000,34,1,5.00,5,435.3,COT01,/POSE/X0.00/Y-7.50/m,457922.410000000,4668627.84000000,435.300000000000
796,0,2,46,0,0,442.50,0.00,0.00,0.00,458095.700000,4668678.920000,COTA,0.00100,0.00000,34,1,5.00,5,442.5,COT01,/POSE/X0.00/Y-7.50/m,458095.700000000,4668678.92000000,442.500000000000
797,0,2,46,0,0,444.45,0.00,0.00,0.00,458148.430000,4668716.000000,COTA,0.00100,0.00000,34,1,5.00,5,444.5,COT01,/POSE/X-9.36/Y-11.57/m,458148.430000000,4668716.00000000,444.450000000000
798,0,2,46,0,0,443.39,0.00,0.00,0.00,458115.550000,4668744.560000,COTA,0.00100,0.00000,34,1,5.00,5,443.4,COT01,/POSE/X-17.22/Y-7.50/m,458115.550000000,4668744.56000000,443.390000000000
799,0,2,46,0,0,443.43,0.00,0.00,0.00,458136.220000,4668775.870000,COTA,0.00100,0.00000,34,1,5.00,5,443.4,COT01,/POSE/X-15.75/Y4.10/m,458136.220000000,4668775.87000000,443.430000000000
800,0,2,46,0,0,443.17,0.00,0.00,0.00,458162.900000,4668796.820000,COTA,0.00100,0.00000,34,1,5.00,5,443.2,COT01,/POSE/X-19.16/Y0.24/m,458162.900000000,4668796.82000000,443.170000000000
801,0,2,46,0,0,445.13,0.00,0.00,0.00,458208.320000,4668760.120000,COTA,0.00100,0.00000,34,1,5.00,5,445.1,COT01,/POSE/X0.00/Y-7.50/m,458208.320000000,4668760.12000000,445.130000000000
802,0,2,46,0,0,445.65,0.00,0.00,0.00,458181.230000,4668735.370000,COTA,0.00100,0.00000,34,1,5.00,5,445.7,COT01,/POSE/X1.17/Y-7.50/m,458181.230000000,4668735.37000000,445.650000000000
803,0,2,46,0,0,445.89,0.00,0.00,0.00,458244.930000,4668805.940000,COTA,0.00100,0.00000,34,1,5.00,5,445.9,COT01,/POSE/X5.61/Y-0.87/m,458244.930000000,4668805.94000000,445.890000000000
804,0,2,46,0,0,443.72,0.00,0.00,0.00,458193.300000,4668803.620000,COTA,0.00100,0.00000,34,1,5.00,5,443.7,COT01,/POSE/X-3.83/Y-8.89/m,458193.300000000,4668803.62000000,443.720000000000
805,0,2,46,0,0,441.06,0.00,0.00,0.00,458066.950000,4668814.580000,COTA,0.00100,0.00000,34,1,5.00,5,441.1,COT01,/POSE/X0.00/Y-7.50/m,458066.950000000,4668814.58000000,441.060000000000
806,0,2,46,0,0,442.74,0.00,0.00,0.00,458222.860000,4668954.630000,COTA,0.00100,0.00000,34,1,5.00,5,442.7,COT01,/POSE/X0.00/Y-7.50/m,458222.860000000,4668954.63000000,442.740000000000
807,0,2,46,0,0,438.54,0.00,0.00,0.00,458146.200000,4668972.970000,COTA,0.00100,0.00000,34,1,5.00,5,438.5,COT01,/POSE/X-12.32/Y-8.31/m,458146.200000000,4668972.97000000,438.540000000000
808,0,2,46,0,0,463.72,0.00,0.00,0.00,458657.090000,4668911.000000,COTA,0.00100,0.00000,34,1,5.00,5,463.7,COT01,/POSE/X0.00/Y-7.50/m,458657.090000000,4668911.00000000,463.720000000000
809,0,2,46,0,0,473.51,0.00,0.00,0.00,458740.320000,4668866.890000,COTA,0.00100,0.00000,34,1,5.00,5,473.5,COT01,/POSE/X-14.25/Y-9.66/m,458740.320000000,4668866.89000000,473.510000000000
810,0,2,46,0,0,477.34,0.00,0.00,0.00,458793.330000,4668853.870000,COTA,0.00100,0.00000,34,1,5.00,5,477.3,COT01,/POSE/X4.04/Y-6.60/m,458793.330000000,4668853.87000000,477.340000000000
811,0,2,46,0,0,476.75,0.00,0.00,0.00,458828.080000,4668832.220000,COTA,0.00100,0.00000,34,1,5.00,5,476.8,COT01,/POSE/X0.00/Y-7.50/m,458828.080000000,4668832.22000000,476.750000000000
812,0,2,46,0,0,477.81,0.00,0.00,0.00,458810.640000,4668914.190000,COTA,0.00100,0.00000,34,1,5.00,5,477.8,COT01,/POSE/X1.99/Y-7.36/m,458810.640000000,4668914.19000000,477.810000000000
813,0,2,46,0,0,474.80,0.00,0.00,0.00,458779.850000,4668902.810000,COTA,0.00100,0.00000,34,1,5.00,5,474.8,COT01,/POSE/X-20.68/Y0.84/m,458779.850000000,4668902.81000000,474.800000000000
814,0,2,46,0,0,473.14,0.00,0.00,0.00,458732.610000,4669033.640000,COTA,0.00100,0.00000,34,1,5.00,5,473.1,COT01,/POSE/X0.00/Y-7.50/m,458732.610000000,4669033.64000000,473.140000000000
815,0,2,46,0,0,474.88,0.00,0.00,0.00,458791.610000,4668993.750000,COTA,0.00100,0.00000,34,1,5.00,5,474.9,COT01,/POSE/X-3.38/Y-8.55/m,458791.610000000,4668993.75000000,474.880000000000
816,0,2,46,0,0,481.51,0.00,0.00,0.00,458867.860000,4668905.740000,COTA,0.00100,0.00000,34,1,5.00,5,481.5,COT01,/POSE/X0.00/Y-7.50/m,458867.860000000,4668905.74000000,481.510000000000
817,0,2,46,0,0,489.58,0.00,0.00,0.00,458959.080000,4668857.230000,COTA,0.00100,0.00000,34,1,5.00,5,489.6,COT01,/POSE/X-2.59/Y-10.62/m,458959.080000000,4668857.23000000,489.580000000000
818,0,2,46,0,0,486.00,0.00,0.00,0.00,458929.100000,4668831.900000,COTA,0.00100,0.00000,34,1,5.00,5,486.0,COT01,/POSE/X-5.67/Y-9.12/m,458929.100000000,4668831.90000000,486.000000000000
819,0,2,46,0,0,495.17,0.00,0.00,0.00,459055.180000,4668770.680000,COTA,0.00100,0.00000,34,1,5.00,5,495.2,COT01,/POSE/X0.00/Y-7.50/m,459055.180000000,4668770.68000000,495.170000000000
820,0,2,46,0,0,480.76,0.00,0.00,0.00,458809.920000,4668803.930000,COTA,0.00100,0.00000,34,1,5.00,5,480.8,COT01,/POSE/X3.71/Y3.73/m,458809.920000000,4668803.93000000,480.760000000000
821,0,2,46,0,0,480.18,0.00,0.00,0.00,458752.100000,4668786.620000,COTA,0.00100,0.00000,34,1,5.00,5,480.2,COT01,/POSE/X0.21/Y-9.58/m,458752.100000000,4668786.62000000,480.180000000000
822,0,2,46,0,0,476.58,0.00,0.00,0.00,458714.480000,4668750.460000,COTA,0.00100,0.00000,34,1,5.00,5,476.6,COT01,/POSE/X0.97/Y-5.98/m,458714.480000000,4668750.46000000,476.580000000000
823,0,2,46,0,0,473.51,0.00,0.00,0.00,458665.360000,4668708.600000,COTA,0.00100,0.00000,34,1,5.00,5,473.5,COT01,/POSE/X3.96/Y-1.32/m,458665.360000000,4668708.60000000,473.510000000000
824,0,2,46,0,0,470.41,0.00,0.00,0.00,458620.100000,4668750.920000,COTA,0.00100,0.00000,34,1,5.00,5,470.4,COT01,/POSE/X6.81/Y-3.00/m,458620.100000000,4668750.92000000,470.410000000000
825,0,2,46,0,0,476.08,0.00,0.00,0.00,458689.730000,4668683.850000,COTA,0.00100,0.00000,34,1,5.00,5,476.1,COT01,/POSE/X-19.79/Y-6.26/m,458689.730000000,4668683.85000000,476.080000000000
826,0,2,46,0,0,483.93,0.00,0.00,0.00,458814.810000,4668761.220000,COTA,0.00100,0.00000,34,1,5.00,5,483.9,COT01,/POSE/X3.26/Y-6.89/m,458814.810000000,4668761.22000000,483.930000000000
827,0,2,46,0,0,482.29,0.00,0.00,0.00,458776.900000,4668729.140000,COTA,0.00100,0.00000,34,1,5.00,5,482.3,COT01,/POSE/X4.15/Y-5.19/m,458776.900000000,4668729.14000000,482.290000000000
828,0,2,46,0,0,479.70,0.00,0.00,0.00,458718.840000,4668681.920000,COTA,0.00100,0.00000,34,1,5.00,5,479.7,COT01,/POSE/X0.92/Y3.36/m,458718.840000000,4668681.92000000,479.700000000000
829,0,2,46,0,0,488.75,0.00,0.00,0.00,458789.010000,4668631.230000,COTA,0.00100,0.00000,34,1,5.00,5,488.8,COT01,/POSE/X0.00/Y-7.50/m,458789.010000000,4668631.23000000,488.750000000000
830,0,2,46,0,0,473.18,0.00,0.00,0.00,458664.520000,4668668.410000,COTA,0.00100,0.00000,34,1,5.00,5,473.2,COT01,/POSE/X0.00/Y-7.50/m,458664.520000000,4668668.41000000,473.180000000000
831,0,2,46,0,0,467.36,0.00,0.00,0.00,458584.680000,4668753.380000,COTA,0.00100,0.00000,34,1,5.00,5,467.4,COT01,/POSE/X-5.28/Y-7.75/m,458584.680000000,4668753.38000000,467.360000000000
832,0,2,46,0,0,460.31,0.00,0.00,0.00,458521.650000,4668831.270000,COTA,0.00100,0.00000,34,1,5.00,5,460.3,COT01,/POSE/X0.00/Y-7.50/m,458521.650000000,4668831.27000000,460.310000000000
833,0,2,46,0,0,487.19,0.00,0.00,0.00,458919.490000,4668960.790000,COTA,0.00100,0.00000,34,1,5.00,5,487.2,COT01,/POSE/X0.00/Y-7.50/m,458919.490000000,4668960.79000000,487.190000000000
834,0,2,46,0,0,486.05,0.00,0.00,0.00,458789.900000,4669101.140000,COTA,0.00100,0.00000,34,1,5.00,5,486.1,COT01,/POSE/X6.94/Y-5.68/m,458789.900000000,4669101.14000000,486.050000000000
835,0,2,46,0,0,494.56,0.00,0.00,0.00,458989.020000,4668915.930000,COTA,0.00100,0.00000,34,1,5.00,5,494.6,COT01,/POSE/X-15.77/Y-8.42/m,458989.020000000,4668915.93000000,494.560000000000
